order_id,order_date,region,product,customer,units,unit_price,revenue
ORD-000314,2024-04-15,North America,Scale,Byrd-Le,6,571.21,3427.26
ORD-000315,2025-05-31,Latin America,Growth,"Becker, Taylor and Davis",1,183.94,183.94
ORD-000316,2025-03-25,Asia Pacific,Growth,"Lucas, Parker and Alexander",10,178.63,1786.3
ORD-000317,2024-10-16,North America,Growth,"Diaz, Anderson and Browning",6,209.68,1258.08
ORD-000318,2026-03-19,North America,Growth,Burgess-Thompson,6,173.08,1038.48
ORD-000319,2025-07-25,MEA,Scale,Buchanan LLC,5,461.87,2309.35
ORD-000320,2024-06-02,Asia Pacific,Starter,"Shaw, Nelson and Martin",10,51.41,514.1
ORD-000321,2024-11-13,Europe,Enterprise,Coffey-Phillips,12,1571.91,18862.92
ORD-000322,2025-09-01,Latin America,Scale,Brock-Mcdonald,2,470.49,940.98
ORD-000323,2025-10-20,MEA,Scale,Taylor and Sons,3,524.47,1573.41
ORD-000324,2024-04-05,North America,Growth,"Ramsey, Whitney and Coffey",7,199.51,1396.57
ORD-000325,2025-01-06,Latin America,Starter,"Diaz, Gibbs and Smith",4,46.67,186.68
ORD-000326,2024-07-15,Asia Pacific,Starter,"Martinez, Richardson and Curry",3,43.93,131.79
ORD-000327,2026-03-18,MEA,Starter,Richards-Carson,9,53.93,485.37
ORD-000328,2024-02-08,Latin America,Scale,Rodriguez-Hall,10,443.77,4437.7
ORD-000329,2024-06-06,Europe,Starter,Harvey PLC,12,52.99,635.88
ORD-000330,2026-01-08,Europe,Growth,Herman-Walker,7,190.9,1336.3
ORD-000331,2025-03-30,Europe,Growth,Reid Group,12,215.94,2591.28
ORD-000332,2025-06-30,Europe,Starter,"Turner, Ortiz and Taylor",8,54.94,439.52
ORD-000333,2025-01-11,Latin America,Scale,Torres Group,10,571.52,5715.2
ORD-000334,2026-02-26,Latin America,Starter,Davis PLC,7,49.04,343.28
ORD-000335,2024-06-14,Asia Pacific,Scale,Price LLC,10,444.87,4448.7
ORD-000336,2024-02-23,North America,Growth,"Avery, Horton and Fernandez",6,202.26,1213.56
ORD-000337,2025-12-29,Europe,Scale,"Newton, Moore and Perry",2,466.82,933.64
ORD-000338,2024-10-06,Latin America,Growth,Bass PLC,9,177.95,1601.55
ORD-000339,2024-04-03,Asia Pacific,Enterprise,Crosby-Ramirez,4,1641.42,6565.68
ORD-000340,2024-01-28,Europe,Growth,"Wood, Ramos and Sampson",7,199.12,1393.84
ORD-000341,2025-01-30,Asia Pacific,Enterprise,Garcia-Jennings,6,1375.13,8250.78
ORD-000342,2024-04-11,Europe,Scale,"Winters, Newman and Brown",11,474.34,5217.74
ORD-000343,2024-05-20,Europe,Starter,Lopez-Martinez,8,51.88,415.04
ORD-000344,2026-02-16,North America,Scale,Davis-Lewis,8,516.27,4130.16
ORD-000345,2024-01-20,MEA,Starter,"Harper, Smith and Buchanan",3,49.72,149.16
ORD-000346,2025-06-24,North America,Growth,Zhang PLC,5,183.34,916.7
ORD-000347,2024-02-18,Latin America,Starter,Jones PLC,11,53.32,586.52
ORD-000348,2024-03-05,North America,Starter,Willis and Sons,8,50.42,403.36
ORD-000349,2025-10-09,Asia Pacific,Growth,Schroeder-Kramer,4,212.05,848.2
ORD-000350,2025-03-15,Latin America,Starter,"Smith, Garrison and Thomas",6,45.19,271.14
ORD-000351,2024-07-10,Asia Pacific,Scale,Fernandez and Sons,2,502.52,1005.04
ORD-000352,2024-03-10,MEA,Enterprise,Guerrero Inc,9,1502.3,13520.7
ORD-000353,2025-07-21,Latin America,Starter,Smith and Sons,8,42.29,338.32
ORD-000354,2025-01-17,North America,Starter,"Morris, Thompson and Williams",1,46.9,46.9
ORD-000355,2024-12-19,MEA,Starter,"Fisher, Wilson and Brown",11,50.89,559.79
ORD-000356,2026-01-22,MEA,Scale,Strickland-Palmer,3,430.79,1292.37
ORD-000357,2024-12-12,Latin America,Scale,Hayes and Sons,3,548.46,1645.38
ORD-000358,2025-12-13,North America,Growth,"Williams, Logan and Camacho",3,217.6,652.8
ORD-000359,2026-01-03,Europe,Scale,"Turner, Schneider and Johnson",8,429.69,3437.52
ORD-000360,2024-02-14,Asia Pacific,Scale,Boone-Simmons,1,471.39,471.39
ORD-000361,2025-06-11,North America,Growth,Henry Group,9,197.41,1776.69
ORD-000362,2026-02-10,North America,Growth,Lam LLC,5,190.46,952.3
ORD-000363,2025-11-02,Latin America,Starter,"Hernandez, Martinez and Weber",2,53.4,106.8
ORD-000364,2025-02-13,Europe,Scale,"Kelley, Nguyen and Vang",7,474.9,3324.3
ORD-000365,2025-05-23,MEA,Scale,"Phillips, Wagner and Jordan",6,562.52,3375.12
ORD-000366,2024-09-30,Latin America,Scale,"Wilson, Pena and Rich",12,487.7,5852.4
ORD-000367,2025-09-08,Asia Pacific,Enterprise,"Le, Lewis and Hayes",3,1519.45,4558.35
ORD-000368,2024-04-15,Latin America,Starter,Gutierrez Group,11,46.0,506.0
ORD-000369,2025-09-09,Asia Pacific,Scale,Perry-Davis,3,527.41,1582.23
ORD-000370,2025-04-02,Latin America,Starter,Edwards-Scott,6,50.69,304.14
ORD-000371,2024-10-08,Latin America,Growth,Mcdaniel Group,1,173.63,173.63
ORD-000372,2025-01-07,North America,Growth,Davis Inc,12,209.71,2516.52
ORD-000373,2024-05-26,North America,Scale,Reynolds Ltd,11,541.11,5952.21
ORD-000374,2024-05-09,Latin America,Starter,"Watson, Anderson and Brown",11,47.04,517.44
ORD-000375,2025-08-03,Asia Pacific,Starter,"Hoffman, Santiago and Jenkins",3,51.63,154.89
ORD-000376,2025-01-15,MEA,Growth,"Pugh, Henderson and Moon",2,203.41,406.82
ORD-000377,2025-01-10,North America,Growth,Schmitt PLC,11,185.79,2043.69
ORD-000378,2024-01-27,MEA,Scale,Bell-Lane,8,501.66,4013.28
ORD-000379,2024-04-30,Europe,Starter,Moore Group,5,52.0,260.0
ORD-000380,2025-09-18,Europe,Starter,Boone LLC,8,44.59,356.72
ORD-000381,2024-03-16,North America,Growth,"Richardson, Farmer and Andrews",12,195.72,2348.64
ORD-000382,2025-11-29,North America,Enterprise,Bruce-Villegas,6,1574.48,9446.88
ORD-000383,2025-07-17,Europe,Growth,"Austin, Day and Johnson",5,219.98,1099.9
ORD-000384,2026-03-23,Europe,Growth,"Gallegos, Adams and White",4,176.4,705.6
ORD-000385,2026-03-22,MEA,Starter,"Farmer, Dorsey and Bell",8,42.04,336.32
ORD-000386,2025-08-09,North America,Growth,Kane PLC,9,176.9,1592.1
ORD-000387,2024-03-08,MEA,Starter,"Morales, Thomas and Schultz",12,52.22,626.64
ORD-000388,2025-02-24,Asia Pacific,Scale,Davis PLC,10,435.19,4351.9
ORD-000389,2025-10-19,Asia Pacific,Starter,Bennett Group,8,51.65,413.2
ORD-000390,2024-05-11,Europe,Scale,Moore-Collins,9,519.93,4679.37
ORD-000391,2026-02-25,North America,Enterprise,Frank-Bradley,7,1500.29,10502.03
ORD-000392,2024-05-07,Asia Pacific,Growth,Ware and Sons,5,178.98,894.9
ORD-000393,2025-12-27,North America,Starter,Webster Inc,9,54.81,493.29
ORD-000394,2024-09-13,Asia Pacific,Starter,"Miller, Ramos and Coleman",9,45.68,411.12
ORD-000395,2025-09-21,MEA,Growth,"Ramos, Nelson and Fischer",9,207.42,1866.78
ORD-000396,2025-08-17,MEA,Starter,Reed Inc,11,50.83,559.13
ORD-000397,2024-12-11,North America,Scale,Gregory-Watkins,10,430.32,4303.2
ORD-000398,2024-03-24,Asia Pacific,Starter,"Estrada, Williams and Foster",11,52.98,582.78
ORD-000399,2025-10-28,North America,Starter,"Brown, Harris and Dougherty",10,47.77,477.7
ORD-000400,2025-05-24,Asia Pacific,Scale,Duran LLC,9,467.51,4207.59
ORD-000401,2025-05-09,Latin America,Starter,Wilson-Jimenez,11,47.62,523.82
ORD-000402,2024-03-15,Latin America,Scale,Thompson-James,3,489.96,1469.88
ORD-000403,2025-04-20,Asia Pacific,Starter,"Hall, Hansen and Barnett",10,43.76,437.6
ORD-000404,2026-01-21,Europe,Enterprise,Jones-Hensley,6,1712.78,10276.68
ORD-000405,2026-02-17,Europe,Growth,Graham Group,9,175.49,1579.41
ORD-000406,2025-04-22,North America,Starter,Atkins PLC,8,45.29,362.32
ORD-000407,2024-02-21,Latin America,Starter,Berry-Mckinney,7,54.35,380.45
ORD-000408,2024-09-11,MEA,Enterprise,Roberts-Sullivan,3,1639.97,4919.91
ORD-000409,2026-01-08,MEA,Starter,Jackson-Meza,3,48.97,146.91
ORD-000410,2025-04-23,North America,Growth,Collier-Gillespie,5,198.84,994.2
ORD-000411,2025-02-06,Asia Pacific,Growth,Kim Inc,4,181.99,727.96
ORD-000412,2024-02-19,Latin America,Starter,Graham Group,8,50.43,403.44
ORD-000413,2024-10-19,Asia Pacific,Growth,"Miller, Harrell and Reese",2,194.88,389.76
ORD-000414,2026-01-14,Latin America,Growth,Cook and Sons,7,191.0,1337.0
ORD-000415,2024-02-22,Asia Pacific,Growth,Dixon Inc,4,190.79,763.16
ORD-000416,2024-03-16,Asia Pacific,Growth,"Hicks, Bullock and Bailey",8,214.78,1718.24
ORD-000417,2025-09-30,North America,Scale,"Mullen, Brewer and Hernandez",2,443.41,886.82
ORD-000418,2025-02-07,Asia Pacific,Growth,Thomas and Sons,6,202.45,1214.7
ORD-000419,2026-02-12,MEA,Starter,Morrison Ltd,10,49.13,491.3
ORD-000420,2024-02-11,Latin America,Starter,Thompson Ltd,3,52.14,156.42
ORD-000421,2025-06-15,Europe,Growth,Marshall-Elliott,10,222.47,2224.7
ORD-000422,2024-12-01,MEA,Enterprise,"Cole, Glass and Cunningham",6,1347.23,8083.38
ORD-000423,2026-01-27,MEA,Scale,"Downs, Morris and Maddox",10,474.51,4745.1
ORD-000424,2025-06-29,North America,Growth,Hernandez-Jones,10,187.05,1870.5
ORD-000425,2025-01-12,MEA,Starter,Welch-Hogan,2,56.05,112.1
ORD-000426,2024-11-11,North America,Scale,"Brown, Romero and Collins",12,554.7,6656.4
ORD-000427,2025-09-03,MEA,Growth,Johnson-Wood,11,215.89,2374.79
ORD-000428,2025-08-14,Europe,Starter,Jones-Lin,1,50.23,50.23
ORD-000429,2025-06-20,Latin America,Growth,Gilbert PLC,10,215.39,2153.9
ORD-000430,2024-05-31,North America,Scale,Ford-Spencer,4,428.88,1715.52
ORD-000431,2024-07-14,Latin America,Starter,"Huang, Cole and Pacheco",6,47.81,286.86
ORD-000432,2025-12-08,Latin America,Starter,"Lopez, Jacobs and Mason",9,53.04,477.36
ORD-000433,2026-01-23,Europe,Scale,Hayes LLC,12,444.82,5337.84
ORD-000434,2025-07-28,Latin America,Starter,"Miller, Lucas and Williams",11,48.68,535.48
ORD-000435,2024-11-17,Asia Pacific,Enterprise,"Kim, Gonzales and Mills",8,1684.33,13474.64
ORD-000436,2025-07-13,Asia Pacific,Growth,Cox LLC,12,209.79,2517.48
ORD-000437,2025-09-16,Asia Pacific,Growth,Ortiz-Morgan,4,185.81,743.24
ORD-000438,2024-08-18,Europe,Enterprise,"Williams, Mccoy and Cook",5,1620.95,8104.75
ORD-000439,2025-12-07,MEA,Scale,Davis-Gregory,6,495.98,2975.88
ORD-000440,2026-03-25,MEA,Scale,King-York,5,442.39,2211.95
ORD-000441,2025-01-23,Europe,Scale,"Marks, Cook and Aguilar",7,546.66,3826.62
ORD-000442,2024-10-24,Latin America,Starter,Rangel LLC,12,42.81,513.72
ORD-000443,2025-11-02,MEA,Starter,"Hale, Myers and Larson",8,44.8,358.4
ORD-000444,2024-10-04,North America,Enterprise,Collins Group,12,1396.3,16755.6
ORD-000445,2025-09-22,MEA,Scale,"Conner, Li and Santiago",4,460.45,1841.8
ORD-000446,2024-08-19,Asia Pacific,Growth,"Osborn, Gaines and Davis",1,175.13,175.13
ORD-000447,2026-01-04,North America,Growth,"Henderson, Cox and Cox",11,215.16,2366.76
ORD-000448,2025-07-17,Latin America,Enterprise,Bean LLC,3,1457.14,4371.42
ORD-000449,2025-05-03,North America,Scale,Lee-Cooke,5,472.23,2361.15
ORD-000450,2026-02-26,North America,Starter,Jones Inc,10,45.06,450.6
ORD-000451,2024-06-28,North America,Growth,"Wise, Conley and Stephenson",3,224.91,674.73
ORD-000452,2025-02-10,Asia Pacific,Scale,Stanley PLC,3,564.36,1693.08
ORD-000453,2024-02-08,Asia Pacific,Starter,Harper and Sons,10,50.51,505.1
ORD-000454,2024-10-18,Latin America,Growth,White Ltd,11,201.59,2217.49
ORD-000455,2024-05-17,North America,Scale,"Lamb, Martin and Kim",8,464.99,3719.92
ORD-000456,2024-12-04,Europe,Starter,Diaz-Ball,8,51.18,409.44
ORD-000457,2024-01-15,Europe,Scale,Bishop-Goodwin,5,509.15,2545.75
ORD-000458,2024-06-28,Latin America,Growth,Young-Allen,11,222.7,2449.7
ORD-000459,2025-06-11,Europe,Starter,Mckee-Lee,7,51.49,360.43
ORD-000460,2024-05-23,Latin America,Growth,"Valentine, Joyce and Murray",4,169.56,678.24
ORD-000461,2024-08-29,Asia Pacific,Growth,Strickland-Shaw,5,226.11,1130.55
ORD-000462,2025-08-19,Asia Pacific,Scale,Burch-Montoya,1,463.3,463.3
ORD-000463,2025-12-10,Asia Pacific,Starter,"Taylor, Wright and Davidson",11,43.39,477.29
ORD-000464,2024-06-12,Asia Pacific,Growth,Spencer-Garcia,9,224.26,2018.34
ORD-000465,2025-12-07,Europe,Starter,"Rosales, Mitchell and Hines",5,47.05,235.25
ORD-000466,2024-08-12,MEA,Enterprise,Cole-Palmer,8,1343.04,10744.32
ORD-000467,2025-01-17,MEA,Growth,Davis-Lozano,9,223.64,2012.76
ORD-000468,2026-04-01,MEA,Scale,Wilkerson-Arias,4,538.2,2152.8
ORD-000469,2026-03-17,Asia Pacific,Starter,Brown-Shaw,8,49.41,395.28
ORD-000470,2024-03-20,MEA,Enterprise,Hughes Inc,2,1301.92,2603.84
ORD-000471,2025-06-01,Asia Pacific,Starter,Walker-Flores,9,43.85,394.65
ORD-000472,2025-06-16,MEA,Growth,Combs Ltd,11,181.41,1995.51
ORD-000473,2025-05-15,North America,Starter,Moody-Taylor,9,48.2,433.8
ORD-000474,2025-04-09,North America,Starter,Lowery-Kennedy,7,48.36,338.52
ORD-000475,2025-07-26,Latin America,Growth,Blake Group,5,212.33,1061.65
ORD-000476,2024-09-17,North America,Scale,Gilbert-Bullock,12,456.77,5481.24
ORD-000477,2024-02-16,North America,Growth,Scott and Sons,12,172.96,2075.52
ORD-000478,2024-03-11,Latin America,Enterprise,"Bentley, Lynch and Henderson",8,1288.42,10307.36
ORD-000479,2024-07-03,Latin America,Scale,Young-Martinez,11,570.61,6276.71
ORD-000480,2025-01-18,Latin America,Enterprise,Barnes PLC,7,1475.86,10331.02
ORD-000481,2025-01-19,Europe,Starter,Brown-Copeland,11,54.51,599.61
ORD-000482,2025-10-31,MEA,Scale,Carlson-Smith,2,450.87,901.74
ORD-000483,2025-02-06,North America,Growth,"Andrews, Higgins and Carter",12,227.58,2730.96
ORD-000484,2026-02-13,MEA,Starter,Mendez and Sons,5,48.46,242.3
ORD-000485,2025-03-10,Asia Pacific,Growth,"Butler, Beck and Miller",4,183.93,735.72
ORD-000486,2024-06-07,North America,Starter,Jones-Fox,12,52.9,634.8
ORD-000487,2025-11-07,North America,Growth,"Hartman, Romero and Smith",1,183.52,183.52
ORD-000488,2024-04-13,North America,Growth,Williams-Hughes,8,204.84,1638.72
ORD-000489,2024-09-07,MEA,Scale,King-Smith,7,489.86,3429.02
ORD-000490,2024-08-10,Asia Pacific,Scale,Cooper Ltd,1,445.13,445.13
ORD-000491,2024-08-27,MEA,Scale,"Fuller, Ingram and Moss",12,510.39,6124.68
ORD-000492,2025-09-04,Europe,Scale,Anderson-Bell,6,459.61,2757.66
ORD-000493,2025-11-07,North America,Growth,Li-Thompson,7,187.09,1309.63
ORD-000494,2025-07-24,Latin America,Enterprise,"Marshall, Dominguez and Welch",12,1684.09,20209.08
ORD-000495,2025-07-23,Latin America,Growth,Brown Group,6,225.36,1352.16
ORD-000496,2026-03-15,Europe,Growth,Carter Inc,12,194.0,2328.0
ORD-000497,2024-11-03,Europe,Growth,Blackwell LLC,9,197.42,1776.78
ORD-000498,2024-11-03,North America,Scale,Robertson-Hays,3,544.77,1634.31
ORD-000499,2025-07-29,Europe,Growth,"Kennedy, Johnson and Lucas",7,202.42,1416.94
ORD-000500,2025-02-01,North America,Starter,Kelly-Norman,4,46.5,186.0
ORD-000501,2025-04-05,Europe,Scale,"Rivera, Martinez and Richardson",2,504.33,1008.66
ORD-000502,2024-02-22,North America,Starter,Paul-Kline,11,50.54,555.94
ORD-000503,2024-03-15,MEA,Starter,Morgan-Lopez,10,52.3,523.0
ORD-000504,2024-08-10,North America,Growth,"Jimenez, Glass and Stone",6,187.25,1123.5
ORD-000505,2024-08-04,Latin America,Enterprise,Acosta Inc,12,1326.91,15922.92
ORD-000506,2024-09-05,Europe,Scale,Morrison-Short,12,454.77,5457.24
ORD-000507,2025-07-19,MEA,Starter,"Carter, Garcia and Murphy",5,47.25,236.25
ORD-000508,2025-10-26,Latin America,Growth,Parker-Morrison,5,190.62,953.1
ORD-000509,2025-04-22,Asia Pacific,Starter,Jackson-Wallace,12,48.55,582.6
ORD-000510,2024-07-27,Europe,Growth,Williams-Berg,7,171.88,1203.16
ORD-000511,2026-01-29,MEA,Starter,Mendez-Graham,5,49.78,248.9
ORD-000512,2025-08-16,Asia Pacific,Scale,"Whitney, Gould and Jones",5,446.97,2234.85
ORD-000513,2024-08-23,Asia Pacific,Growth,"Sullivan, Palmer and Brady",4,198.96,795.84
ORD-000514,2024-09-20,Latin America,Scale,Cisneros and Sons,8,568.84,4550.72
ORD-000515,2025-04-16,MEA,Starter,"Gregory, Kim and Martinez",6,44.14,264.84
ORD-000516,2025-05-15,North America,Starter,Osborne LLC,9,56.21,505.89
ORD-000517,2025-06-20,North America,Starter,Reyes-Bradley,2,55.54,111.08
ORD-000518,2026-02-21,Europe,Starter,"Hernandez, Cole and Watson",3,54.04,162.12
ORD-000519,2024-03-10,Latin America,Scale,Hines-Berry,1,456.89,456.89
ORD-000520,2025-01-17,MEA,Starter,"Richardson, Edwards and Ramirez",11,51.45,565.95
ORD-000521,2025-05-09,MEA,Scale,Johnson and Sons,1,425.14,425.14
ORD-000522,2025-02-25,MEA,Starter,Holmes-Mcintyre,9,52.27,470.43
ORD-000523,2024-10-20,Europe,Starter,Green LLC,12,51.56,618.72
ORD-000524,2024-04-19,Europe,Enterprise,"Griffin, Davies and Mitchell",9,1341.11,12069.99
ORD-000525,2025-09-26,Latin America,Growth,Gonzalez-Taylor,6,185.11,1110.66
ORD-000526,2024-03-21,Europe,Growth,Hayes Ltd,7,196.55,1375.85
ORD-000527,2025-12-14,North America,Starter,Osborn-Cochran,11,53.82,592.02
ORD-000528,2025-10-31,North America,Enterprise,Contreras-Mckinney,11,1615.74,17773.14
ORD-000529,2025-02-19,North America,Growth,"Daniels, Vance and York",9,197.57,1778.13
ORD-000530,2025-12-20,Asia Pacific,Starter,"Mckinney, Graves and Thompson",8,54.08,432.64
ORD-000531,2025-08-02,North America,Enterprise,Hicks-Martinez,2,1676.54,3353.08
ORD-000532,2024-08-23,Latin America,Starter,Conner and Sons,12,54.7,656.4
ORD-000533,2024-10-04,Asia Pacific,Starter,Johnson-Spencer,2,51.71,103.42
ORD-000534,2025-07-10,Asia Pacific,Growth,Mcdonald-Bird,1,179.86,179.86
ORD-000535,2024-01-17,Latin America,Enterprise,Salazar Inc,10,1338.99,13389.9
ORD-000536,2024-03-19,Latin America,Starter,Parker Ltd,10,45.18,451.8
ORD-000537,2025-11-24,Europe,Scale,"Mendoza, Jenkins and Ortiz",6,481.61,2889.66
ORD-000538,2026-03-20,Asia Pacific,Enterprise,"Jones, Compton and Day",12,1309.42,15713.04
ORD-000539,2024-02-24,Asia Pacific,Starter,Owens-Holmes,4,53.98,215.92
ORD-000540,2025-09-11,Asia Pacific,Scale,Humphrey PLC,10,483.54,4835.4
ORD-000541,2024-01-31,Asia Pacific,Growth,"Matthews, Saunders and Anderson",8,198.44,1587.52
ORD-000542,2025-07-20,MEA,Enterprise,"Bartlett, Brown and Martinez",7,1357.68,9503.76
ORD-000543,2025-11-07,Europe,Growth,Torres and Sons,10,186.78,1867.8
ORD-000544,2025-12-31,Europe,Starter,Donovan-Perez,5,43.92,219.6
ORD-000545,2026-01-27,North America,Growth,"Jacobson, Singleton and King",6,175.51,1053.06
ORD-000546,2024-11-11,North America,Growth,"Huber, Hill and Weber",5,175.25,876.25
ORD-000547,2024-07-10,Latin America,Growth,"Ferguson, Shaw and Jackson",9,202.27,1820.43
ORD-000548,2024-04-15,MEA,Starter,"Moore, Hopkins and Le",6,49.8,298.8
ORD-000549,2025-09-04,Latin America,Scale,"Morgan, Bradshaw and Williams",7,426.0,2982.0
ORD-000550,2025-02-01,Europe,Scale,Miller Ltd,12,559.05,6708.6
ORD-000551,2025-08-08,Europe,Growth,"Baker, Clark and Armstrong",11,191.88,2110.68
ORD-000552,2024-10-02,Europe,Starter,"Fowler, Jimenez and Burton",8,43.8,350.4
ORD-000553,2025-03-21,North America,Starter,May-Turner,5,48.77,243.85
ORD-000554,2025-01-04,Latin America,Starter,Ballard Ltd,4,52.25,209.0
ORD-000555,2025-08-31,Asia Pacific,Growth,Evans-Jones,8,175.54,1404.32
ORD-000556,2024-01-07,Latin America,Enterprise,Moore Group,6,1652.62,9915.72
ORD-000557,2024-12-03,MEA,Growth,Marshall-Peterson,7,217.83,1524.81
ORD-000558,2024-05-19,Europe,Starter,Edwards Ltd,10,55.58,555.8
ORD-000559,2025-05-05,Asia Pacific,Starter,Gross-Valencia,7,55.89,391.23
ORD-000560,2026-01-22,Europe,Scale,Anderson-Wood,8,569.02,4552.16
ORD-000561,2024-11-29,MEA,Growth,"Rodriguez, Allen and Martinez",7,190.94,1336.58
ORD-000562,2024-07-23,MEA,Growth,Wright-Davis,9,179.89,1619.01
ORD-000563,2024-01-28,Europe,Enterprise,Dougherty-Lin,8,1698.21,13585.68
ORD-000564,2025-03-24,Latin America,Scale,Wright-Grimes,12,434.5,5214.0
ORD-000565,2025-11-20,Asia Pacific,Growth,Li PLC,11,187.23,2059.53
ORD-000566,2025-11-05,North America,Starter,"Edwards, Hines and Jimenez",7,53.25,372.75
ORD-000567,2025-04-04,MEA,Enterprise,"Owens, Koch and Jimenez",8,1535.99,12287.92
ORD-000568,2025-06-02,North America,Enterprise,Landry PLC,12,1462.26,17547.12
ORD-000569,2026-03-20,MEA,Enterprise,Levy-Lewis,12,1676.86,20122.32
ORD-000570,2025-08-31,Europe,Growth,Williams-Campbell,2,175.68,351.36
ORD-000571,2025-11-04,North America,Scale,"Khan, Pena and Ruiz",3,521.01,1563.03
ORD-000572,2025-07-30,Asia Pacific,Enterprise,"Smith, Rodriguez and Anderson",11,1564.99,17214.89
ORD-000573,2026-03-26,Europe,Growth,Luna-Gallagher,1,175.04,175.04
ORD-000574,2025-06-06,MEA,Scale,Williams-Williams,9,511.05,4599.45
ORD-000575,2024-08-14,MEA,Growth,"Lee, Tran and Jones",7,196.79,1377.53
ORD-000576,2025-12-08,Latin America,Growth,"Cole, Pierce and Bryan",6,228.71,1372.26
ORD-000577,2024-04-17,Europe,Starter,"Becker, Wilson and Hester",2,43.36,86.72
ORD-000578,2024-12-22,MEA,Starter,Brooks-Hatfield,8,53.18,425.44
ORD-000579,2025-05-09,Latin America,Starter,"Mcmillan, Fischer and Gonzalez",2,48.09,96.18
ORD-000580,2024-11-22,North America,Starter,"Morales, Williams and Williams",1,53.56,53.56
ORD-000581,2024-01-24,Europe,Scale,"Cook, Wells and Bryant",11,440.52,4845.72
ORD-000582,2026-01-28,Asia Pacific,Starter,"Barry, Taylor and Velazquez",3,49.76,149.28
ORD-000583,2025-07-27,Latin America,Growth,Martin-Ewing,8,182.99,1463.92
ORD-000584,2025-10-06,Latin America,Starter,"Kirby, Wheeler and Romero",11,51.31,564.41
ORD-000585,2024-01-30,Latin America,Scale,"Patel, Erickson and Evans",4,491.45,1965.8
ORD-000586,2025-02-02,North America,Starter,Richardson Ltd,4,44.68,178.72
ORD-000587,2025-08-14,Asia Pacific,Starter,Whitney PLC,9,44.4,399.6
ORD-000588,2024-07-20,Latin America,Growth,Robles-Swanson,5,209.19,1045.95
ORD-000589,2025-06-24,MEA,Enterprise,"Soto, Carlson and Baker",6,1542.61,9255.66
ORD-000590,2025-02-05,Latin America,Growth,"Patton, Parsons and Lane",6,190.16,1140.96
ORD-000591,2025-09-24,Asia Pacific,Starter,"Williams, Castillo and Warren",11,52.03,572.33
ORD-000592,2025-09-21,North America,Growth,"Harvey, Randall and Hernandez",11,177.15,1948.65
ORD-000593,2024-09-01,Europe,Starter,"Allen, Armstrong and Graves",3,47.14,141.42
ORD-000594,2025-06-07,Latin America,Growth,Smith LLC,10,177.38,1773.8
ORD-000595,2025-03-09,Europe,Starter,Hernandez-Vaughn,11,49.55,545.05
ORD-000596,2025-07-22,Asia Pacific,Starter,Shaw-Carr,5,43.71,218.55
ORD-000597,2025-04-06,Latin America,Growth,Salas-Fitzgerald,6,225.97,1355.82
ORD-000598,2024-05-19,MEA,Starter,Thornton PLC,7,55.82,390.74
ORD-000599,2025-10-30,Latin America,Growth,Hoffman Ltd,11,198.51,2183.61
ORD-000600,2025-05-15,Europe,Starter,Fox-Edwards,10,42.1,421.0
ORD-000601,2024-10-26,Europe,Starter,Stevens PLC,4,49.55,198.2
